CustomerKey,TotalSpent,SpendingSegment
13131,25998.2192,High Spender
13385,25897.4694,High Spender
14101,25882.6568,High Spender
14305,25826.2774,High Spender
13734,25777.4094,High Spender
13324,25776.7242,High Spender
15631,25773.35,High Spender
13823,25716.969,High Spender
15078,25702.7352,High Spender
14978,25698.78,High Spender
15453,25648.0784,High Spender
15214,25641.2976,High Spender
15051,25618.8328,High Spender
11261,25613.4496,High Spender
15586,25524.4056,High Spender
15227,25503.8184,High Spender
20160,25495.6638,High Spender
15596,25490.5668,High Spender
14103,25488.2572,High Spender
15215,25485.504,High Spender
12484,25478.5068,High Spender
20818,25468.26,High Spender
12500,25410.5856,High Spender
15733,25395.384,High Spender
20816,25376.649,High Spender
18906,25367.589,High Spender
15590,25364.6268,High Spender
20994,25361.7624,High Spender
11572,25350.4656,High Spender
11406,25270.3572,High Spender
20990,25207.26,High Spender
11930,25179.05,High Spender
11550,24970.953,High Spender
11507,24924.4038,High Spender
19454,24823.8468,High Spender
14676,24809.089,High Spender
14277,24782.338,High Spender
13771,24759.603,High Spender
14774,24755.3928,High Spender
14302,24693.989,High Spender
12272,24624.039,High Spender
11500,24618.4422,High Spender
12253,24569.9238,High Spender
15134,24568.839,High Spender
13975,24465.9685,High Spender
14048,24414.189,High Spender
23593,24399.5322,High Spender
23267,24380.35,High Spender
23583,24353.25,High Spender
23385,24328.3,High Spender
24235,24328.3,High Spender
13265,24327.4066,High Spender
11039,24327.0912,High Spender
23544,24277.4574,High Spender
13769,24229.7605,High Spender
24332,24191.842,High Spender
24310,24183.35,High Spender
23074,24177.7048,High Spender
23868,24171.9,High Spender
13264,24166.4766,High Spender
23172,24128.3,High Spender
23057,24078.1292,High Spender
23106,24001.4574,High Spender
11027,23991.2064,High Spender
19340,23842.9254,High Spender
11264,23774.4096,High Spender
19365,23731.3062,High Spender
17778,23682.9246,High Spender
26004,23654.3365,High Spender
12806,23651.0685,High Spender
26001,23649.481,High Spender
16552,23644.9625,High Spender
11547,23638.981,High Spender
25985,23608.9,High Spender
26002,23593.2385,High Spender
11619,23585.874,High Spender
22172,23575.0472,High Spender
21567,23567.799,High Spender
21561,23562.9435,High Spender
11946,23561.45,High Spender
26003,23549.431,High Spender
21974,23524.7935,High Spender
25993,23524.481,High Spender
16429,23522.3625,High Spender
16409,23499.8435,High Spender
11968,23499.4746,High Spender
11741,23498.5184,High Spender
16400,23495.6835,High Spender
11908,23491.4388,High Spender
21393,23474.8935,High Spender
11112,23467.198,High Spender
26018,23463.086,High Spender
11416,23449.053,High Spender
19960,23433.29,High Spender
21179,23432.5835,High Spender
21216,23432.5835,High Spender
11759,23424.4746,High Spender
25990,23421.3536,High Spender
11776,23410.5984,High Spender
26094,23406.7405,High Spender
22195,23395.7545,High Spender
19555,23389.8668,High Spender
18731,23385.5072,High Spender
26093,23383.9,High Spender
26096,23365.0092,High Spender
20445,23358.1148,High Spender
21166,23350.8045,High Spender
21897,23350.8045,High Spender
21888,23318.9625,High Spender
15014,23316.72,High Spender
25994,23311.9,High Spender
13729,23286.148,High Spender
13478,23273.698,High Spender
26089,23248.08,High Spender
19099,23206.6604,High Spender
13885,23204.079,High Spender
19576,23201.65,High Spender
19789,23201.65,High Spender
19791,23201.65,High Spender
20617,23201.65,High Spender
19958,23197.21,High Spender
18724,23188.05,High Spender
22893,23188.05,High Spender
19947,23178.89,High Spender
18930,23171.13,High Spender
26097,23168.04,High Spender
11299,23165.3128,High Spender
18718,23151.17,High Spender
18736,23151.17,High Spender
18909,23151.17,High Spender
19556,23151.17,High Spender
19628,23151.17,High Spender
20221,23151.17,High Spender
20246,23151.17,High Spender
20253,23151.17,High Spender
20447,23151.17,High Spender
20608,23151.17,High Spender
20614,23151.17,High Spender
20626,23138.89,High Spender
16465,23135.4088,High Spender
22996,23135.17,High Spender
19093,23115.21,High Spender
19957,23115.21,High Spender
14429,23057.048,High Spender
12030,23054.7876,High Spender
12163,23050.9032,High Spender
11773,23028.5984,High Spender
12613,23028.5984,High Spender
13657,23008.8195,High Spender
15621,23007.1032,High Spender
11275,22997.0952,High Spender
11272,22994.5584,High Spender
12042,22994.5584,High Spender
12078,22994.5584,High Spender
12167,22994.5584,High Spender
11058,22990.569,High Spender
13713,22988.9345,High Spender
13440,22973.091,High Spender
13435,22966.969,High Spender
11671,22966.8676,High Spender
12446,22962.9832,High Spender
11534,22961.6176,High Spender
11107,22943.59,High Spender
13452,22943.448,High Spender
12171,22940.6784,High Spender
11626,22939.3128,High Spender
12181,22939.3128,High Spender
12898,22939.3128,High Spender
11809,22931.672,High Spender
13246,22916.819,High Spender
12122,22915.641,High Spender
12450,22914.5584,High Spender
11654,22909.1752,High Spender
11839,22909.1752,High Spender
11830,22907.8096,High Spender
11727,22887.872,High Spender
11054,22885.691,High Spender
13424,22881.991,High Spender
11324,22877.582,High Spender
12160,22877.582,High Spender
12520,22873.6976,High Spender
12711,22864.0096,High Spender
15876,22857.098,High Spender
13329,22857.041,High Spender
12154,22856.1,High Spender
13208,22855.362,High Spender
12060,22853.069,High Spender
14041,22843.762,High Spender
12173,22843.752,High Spender
16045,22840.953,High Spender
11004,22840.419,High Spender
13484,22837.141,High Spender
12113,22833.9125,High Spender
13016,22830.412,High Spender
11629,22825.2728,High Spender
11665,22825.2728,High Spender
12059,22825.2728,High Spender
12112,22825.2728,High Spender
13086,22821.648,High Spender
11319,22819.8896,High Spender
11515,22819.8896,High Spender
12109,22819.8896,High Spender
12155,22819.8896,High Spender
12172,22819.8896,High Spender
12180,22819.8896,High Spender
12882,22819.8896,High Spender
12189,22817.3528,High Spender
16534,22813.525,High Spender
12033,22813.3528,High Spender
12761,22810.5584,High Spender
12058,22793.0328,High Spender
12817,22792.9184,High Spender
12913,22792.9184,High Spender
13552,22792.9184,High Spender
26695,22785.469,High Spender
15046,22784.0496,High Spender
16054,22781.6358,High Spender
13284,22762.714,High Spender
11690,22757.2328,High Spender
12362,22757.2328,High Spender
11525,22757.0784,High Spender
11617,22757.0784,High Spender
12052,22757.0784,High Spender
12200,22757.0784,High Spender
12452,22757.0784,High Spender
13249,22756.748,High Spender
15362,22753.662,High Spender
12102,22748.9128,High Spender
26201,22746.911,High Spender
12082,22738.5584,High Spender
12186,22738.5584,High Spender
12614,22723.9696,High Spender
13978,22721.941,High Spender
13585,22720.641,High Spender
11772,22718.5984,High Spender
12027,22718.5984,High Spender
12162,22718.5984,High Spender
12179,22718.5984,High Spender
12772,22718.5984,High Spender
15087,22718.5864,High Spender
11296,22712.7928,High Spender
11886,22703.6328,High Spender
12069,22694.4728,High Spender
27455,22689.798,High Spender
27542,22689.798,High Spender
11625,22689.3928,High Spender
11775,22689.3928,High Spender
12440,22689.3928,High Spender
11333,22688.369,High Spender
11104,22685.641,High Spender
11708,22680.6784,High Spender
12901,22680.0096,High Spender
12016,22678.6384,High Spender
15668,22678.6384,High Spender
15083,22669.2728,High Spender
11945,22667.7928,High Spender
11954,22667.7928,High Spender
12025,22658.6328,High Spender
14606,22645.341,High Spender
11522,22629.3128,High Spender
11937,22629.3128,High Spender
12110,22629.3128,High Spender
12522,22629.3128,High Spender
12561,22629.3128,High Spender
12849,22629.3128,High Spender
11060,22617.148,High Spender
27092,22612.6345,High Spender
12114,22610.391,High Spender
11061,22602.198,High Spender
11334,22595.469,High Spender
26708,22592.198,High Spender
11274,22589.3528,High Spender
27540,22585.469,High Spender
27017,22535.641,High Spender
26491,22528.541,High Spender
26539,22528.541,High Spender
15997,22525.248,High Spender
27449,22518.812,High Spender
11005,22513.798,High Spender
26718,22503.69,High Spender
13908,22503.591,High Spender
11151,22494.983,High Spender
11124,22483.862,High Spender
26325,22478.74,High Spender
13590,22455.641,High Spender
11447,22452.033,High Spender
26319,22437.033,High Spender
26487,22437.033,High Spender
26727,22428.912,High Spender
26293,22424.891,High Spender
26694,22417.033,High Spender
19884,22411.8875,High Spender
11353,22405.541,High Spender
15176,22405.541,High Spender
26292,22392.083,High Spender
26728,22385.141,High Spender
21876,22353.5965,High Spender
14260,22351.3176,High Spender
27574,22348.862,High Spender
14838,22343.35,High Spender
21968,22340.238,High Spender
15925,22324.5884,High Spender
21959,22297.875,High Spender
12766,22288.5,High Spender
17815,22283.4234,High Spender
16533,22272.925,High Spender
16476,22268.525,High Spender
21555,22268.525,High Spender
16408,22250.325,High Spender
21560,22247.975,High Spender
19987,22246.9375,High Spender
16436,22206.696,High Spender
21219,22193.475,High Spender
21958,22193.475,High Spender
16540,22186.746,High Spender
21886,22186.746,High Spender
13541,22186.3168,High Spender
22199,22185.425,High Spender
16433,22173.525,High Spender
14800,22168.1,High Spender
21165,22155.325,High Spender
16388,22148.596,High Spender
22181,22130.375,High Spender
22929,22123.646,High Spender
14306,22121.1828,High Spender
13685,22115.7456,High Spender
16475,22098.696,High Spender
16513,22098.025,High Spender
14102,22087.2576,High Spender
16327,22086.817,High Spender
11335,22079.7984,High Spender
29238,22060.4,High Spender
22860,22052.875,High Spender
16424,22047.1684,High Spender
21169,22041.867,High Spender
21899,22041.425,High Spender
22000,22041.425,High Spender
21893,22032.925,High Spender
21878,22029.975,High Spender
29252,22017.85,High Spender
29255,22017.85,High Spender
29264,21983.2365,High Spender
18125,21963.7084,High Spender
11501,21960.4684,High Spender
22921,21953.696,High Spender
24759,21936.071,High Spender
13233,21921.1745,High Spender
16425,21889.6484,High Spender
13462,21886.7055,High Spender
13540,21858.0976,High Spender
13173,21842.7875,High Spender
13947,21832.2605,High Spender
13304,21819.7105,High Spender
13152,21811.489,High Spender
13456,21811.489,High Spender
24757,21811.071,High Spender
13529,21805.2605,High Spender
13806,21768.7414,High Spender
13730,21768.5125,High Spender
29168,21741.171,High Spender
29239,21741.171,High Spender
15600,21734.096,High Spender
13453,21664.7605,High Spender
13316,21658.0315,High Spender
13997,21636.0315,High Spender
13782,21634.4528,High Spender
20716,21594.6972,High Spender
16308,21582.9315,High Spender
13554,21565.3336,High Spender
13653,21553.7605,High Spender
12934,21553.1535,High Spender
13340,21553.1035,High Spender
24604,21544.365,High Spender
19557,21532.92,High Spender
13553,21517.3112,High Spender
13357,21512.7105,High Spender
11598,21512.096,High Spender
20429,21505.6168,High Spender
12816,21500.182,High Spender
19058,21494.2105,High Spender
11587,21483.882,High Spender
13449,21478.0535,High Spender
13910,21478.0535,High Spender
14070,21476.048,High Spender
14065,21449.0768,High Spender
20216,21440.0016,High Spender
13492,21439.4955,High Spender
20993,21429.1,High Spender
13528,21416.1605,High Spender
13062,21389.5455,High Spender
19565,21348.88,High Spender
22958,21331.35,High Spender
16155,21314.889,High Spender
12343,21288.1456,High Spender
24598,21266.5,High Spender
12218,21264.2325,High Spender
22951,21253.042,High Spender
16944,21247.998,High Spender
19593,21235.32,High Spender
19564,21228.88,High Spender
15221,21226.091,High Spender
15152,21203.282,High Spender
17898,21186.45,High Spender
21189,21186.45,High Spender
23421,21179.721,High Spender
12386,21149.1675,High Spender
12237,21143.859,High Spender
12736,21133.946,High Spender
12846,21133.946,High Spender
15716,21133.931,High Spender
20983,21128.5,High Spender
11546,21108.996,High Spender
12826,21108.746,High Spender
15180,21107.317,High Spender
12713,21088.896,High Spender
12856,21083.996,High Spender
11336,21082.167,High Spender
11410,21081.2685,High Spender
12829,21070.532,High Spender
16820,21059.3908,High Spender
14979,21059.321,High Spender
24480,21034.4,High Spender
15184,21032.217,High Spender
11614,21022.339,High Spender
15204,21020.66,High Spender
15179,21019.939,High Spender
15054,21010.85,High Spender
11409,21002.439,High Spender
15756,21002.439,High Spender
18902,21001.05,High Spender
20814,21001.05,High Spender
12275,20997.389,High Spender
15723,20995.71,High Spender
20665,20987.87,High Spender
12501,20977.289,High Spender
15205,20973.446,High Spender
15802,20970.76,High Spender
23348,20947.942,High Spender
12546,20945.56,High Spender
19771,20944.271,High Spender
12855,20928.746,High Spender
12839,20921.589,High Spender
12213,20920.61,High Spender
12276,20920.61,High Spender
12495,20920.61,High Spender
15589,20920.61,High Spender
15725,20920.61,High Spender
20861,20910.7638,High Spender
11340,20910.732,High Spender
20159,20906.05,High Spender
20996,20897.15,High Spender
15171,20896.589,High Spender
20151,20891.05,High Spender
